0.1	3.37087	2.97314e-05	1.76901e-05	5.28369e-06
0.1	3.55922	3.31958e-05	1.87007e-05	5.28632e-06
0.1	3.75809	3.70582e-05	1.97667e-05	5.28867e-06
0.1	3.96808	4.13644e-05	2.08912e-05	5.29077e-06
0.1	4.1898	4.61654e-05	2.20775e-05	5.29265e-06
0.1	4.42391	5.1518e-05	2.33291e-05	5.29433e-06
0.1	4.6711	5.74856e-05	2.46497e-05	5.29584e-06
0.1	4.9321	6.41387e-05	2.60431e-05	5.29719e-06
0.1	5.20769	7.15561e-05	2.75136e-05	5.2984e-06
0.1	5.49867	7.98256e-05	2.90655e-05	5.29949e-06
0.1	5.80592	8.90451e-05	3.07033e-05	5.30046e-06
0.1	6.13033	9.93237e-05	3.24319e-05	5.30133e-06
0.1	6.47287	0.000110783	3.42564e-05	5.30212e-06
0.1	6.83454	0.000123559	3.61821e-05	5.30282e-06
0.1	7.21643	0.000137802	3.82149e-05	5.30344e-06
0.1	7.61966	0.000153682	4.03607e-05	5.30401e-06
0.1	8.04541	0.000171386	4.26258e-05	5.30451e-06
0.1	8.49496	0.000191123	4.5017e-05	5.30497e-06
0.1	8.96962	0.000213128	4.75413e-05	5.30537e-06
0.1	9.47081	0.000237661	5.02061e-05	5.30574e-06
0.1	10	0.000265012	5.30194e-05	5.30606e-06
0.2	0.0002	6.06471e-16	6.40968e-12	3.712e-08
0.2	0.000211175	6.97744e-16	6.98657e-12	3.83542e-08
0.2	0.000222975	8.02921e-16	7.61701e-12	3.96384e-08
0.2	0.000235434	9.24148e-16	8.30614e-12	4.09748e-08
0.2	0.000248589	1.06391e-15	9.0596e-12	4.2366e-08
0.2	0.000262479	1.22507e-15	9.8836e-12	4.38147e-08
0.2	0.000277145	1.41095e-15	1.0785e-11	4.53235e-08
0.2	0.000292631	1.6254e-15	1.17712e-11	4.68956e-08
0.2	0.000308982	1.87287e-15	1.28506e-11	4.85339e-08
0.2	0.000326247	2.1585e-15	1.40323e-11	5.02417e-08
0.2	0.000344476	2.48828e-15	1.53262e-11	5.20226e-08
0.2	0.000363724	2.86912e-15	1.67435e-11	5.38801e-08
0.2	0.000384048	3.30902e-15	1.82963e-11	5.58182e-08
0.2	0.000405507	3.8173e-15	1.9998e-11	5.7841e-08
0.2	0.000428165	4.40472e-15	2.18634e-11	5.99528e-08
0.2	0.000452089	5.0838e-15	2.39089e-11	6.21581e-08
0.2	0.00047735	5.86904e-15	2.61525e-11	6.44619e-08
0.2	0.000504022	6.7773e-15	2.8614e-11	6.68694e-08
0.2	0.000532185	7.82812e-15	3.13154e-11	6.93859e-08
0.2	0.000561921	9.04423e-15	3.4281e-11	7.20173e-08
0.2	0.000593319	1.0452e-14	3.75376e-11	7.47698e-08
0.2	0.000626471	1.20822e-14	4.11149e-11	7.76497e-08
0.2	0.000661476	1.39704e-14	4.50455e-11	8.06642e-08
0.2	0.000698437	1.61582e-14	4.93659e-11	8.38205e-08
0.2	0.000737463	1.86938e-14	5.4116e-11	8.71265e-08
0.2	0.000778669	2.16334e-14	5.93405e-11	9.05904e-08
0.2	0.000822178	2.50424e-14	6.50884e-11	9.42211e-08
0.2	0.000868118	2.89971e-14	7.14143e-11	9.8028e-08
0.2	0.000916625	3.35863e-14	7.83787e-11	1.02021e-07
0.2	0.000967842	3.89133e-14	8.60486e-11	1.06211e-07
0.2	0.00102192	4.5099e-14	9.44985e-11	1.10609e-07
0.2	0.00107902	5.22841e-14	1.03811e-10	1.15228e-07
0.2	0.00113931	6.06328e-14	1.14077e-10	1.2008e-07
0.2	0.00120297	7.0337e-14	1.254e-10	1.25178e-07
0.2	0.00127019	8.16204e-14	1.37891e-10	1.30539e-07
0.2	0.00134116	9.47449e-14	1.51678e-10	1.36177e-07
0.2	0.0014161	1.10016e-13	1.66899e-10	1.42108e-07
0.2	0.00149523	1.27792e-13	1.83712e-10	1.48352e-07
0.2	0.00157878	1.4849e-13	2.02288e-10	1.54928e-07
0.2	0.00166699	1.72601e-13	2.22821e-10	1.61855e-07
0.2	0.00176014	2.00697e-13	2.45527e-10	1.69155e-07
0.2	0.00185849	2.33449e-13	2.70646e-10	1.76853e-07
0.2	0.00196233	2.71644e-13	2.98445e-10	1.84973e-07
0.2	0.00207198	3.16205e-13	3.29222e-10	1.93543e-07
0.2	0.00218775	3.68213e-13	3.63313e-10	2.02591e-07
0.2	0.00231	4.28937e-13	4.01089e-10	2.12149e-07
0.2	0.00243907	4.99867e-13	4.42966e-10	2.22249e-07
0.2	0.00257535	5.82754e-13	4.89412e-10	2.32929e-07
0.2	0.00271925	6.79653e-13	5.40948e-10	2.44226e-07
0.2	0.0028712	7.92984e-13	5.98156e-10	2.56182e-07
0.2	0.00303163	9.25591e-13	6.61692e-10	2.68842e-07
0.2	0.00320102	1.08082e-12	7.32287e-10	2.82255e-07
0.2	0.00337988	1.26262e-12	8.10765e-10	2.96471e-07
0.2	0.00356874	1.47562e-12	8.98046e-10	3.11548e-07
0.2	0.00376814	1.72531e-12	9.95168e-10	3.27545e-07
0.2	0.00397869	2.01815e-12	1.10329e-09	3.44528e-07
0.2	0.00420101	2.36174e-12	1.22373e-09	3.62567e-07
0.2	0.00443574	2.76509e-12	1.35795e-09	3.8174e-07
0.2	0.00468359	3.23884e-12	1.50761e-09	4.02128e-07
0.2	0.00494529	3.79554e-12	1.67457e-09	4.23821e-07
